rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
306	2601.53	1191.61	2657.23	797.057	1822	70.4036	34.2571	0.873635	0.916499	187.296	1522.62	576.452	0.378592	878.96	1301	2584	0.935554	209.681	956.088	704.043	390.148	0.407609	632.627	727.253	160.905	0.228544	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	183.255	10.5705	14.191	0.0552111	257.032	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
307	2614.55	118.822	3125.44	736.626	2358	66.1763	45.4388	0.727005	0.979643	185.681	1623.23	361.681	0.222815	764.307	1401.6	4019	0.990389	243.983	497.796	496.458	182.562	0	0	0	52.4664	0.105681	69	69	276.029	22.1598	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	51.977	-2.86195	16.8713	0.13416	125.754	68	69	282.029	-21.4674	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	68	68	68	0	  DCIS 
308	2630.14	745.555	2832.53	930.817	3753	141.08	37.4288	0.964166	0.830493	321.078	2127.5	567.979	0.26697	1156.09	1905.87	6690	0.861558	414.492	495.154	501.951	188.056	0.215633	780.337	464.852	204.465	0.40734	159	210	217.289	-36.5799	2	753.39	0.200744	13.3135	13.3135	13.3135	0	90	69	79.5	14.8492	73.6899	-0.793193	29.8908	0.202694	147.467	236	983	323.258	19.7616	2	775.11	0.206531	63.724	63.724	63.724	0	167	69	118	69.2965	  Fib 
309	2636.05	1984.51	2600.88	831.135	4217	91.9581	58.9074	0.767883	0.972331	255.137	1561.17	483.447	0.30967	870.178	1339.54	5559	0.977664	285.622	443.496	394.848	80.9522	0	0	392.834	70.6094	0.178827	138	288	219.159	-34.7098	2	294.096	0.0697406	22.4722	22.4722	22.4722	0	69	69	69	0	151.803	16.6871	22.5828	0.10011	225.58	69	69	247.638	-55.8592	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
310	2653.04	619.618	2906.24	881.83	3695	88.0464	55.1771	0.779275	0.957998	260.894	1661.77	379.037	0.228092	660.635	1440.14	6409	0.876504	370.208	680.72	751.37	437.474	0.647761	763.051	746.794	164.287	0.21865	58	58	316.517	62.6481	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	58	58	58	0	122.573	-5.93828	18.4253	0.093839	196.35	114	118	437.026	133.529	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	114	114	114	0	  DCIS 
311	2673.1	664.567	2905.05	921.634	3048	98.2273	52.2567	0.846746	0.756515	283.037	1891.31	368.813	0.195004	724.209	1669.68	5909	0.783999	387.865	599.787	642.798	328.902	0.735043	698.814	606.264	176.951	0.275283	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	106.318	6.99766	19.5417	0.108507	180.096	85	86	353.188	49.6914	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	85	85	85	0	  DCIS 
312	2640.26	1809.67	2604.11	766.094	2023	76.0665	34.3449	0.892266	0.944004	206.652	1189.68	291.416	0.244954	627.058	968.052	3099	0.966324	237.622	573.941	567.99	254.094	0.0990099	581	565.641	74.0128	0.130306	76	76	223.368	-30.5008	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	76	76	76	0	191.189	13.541	21.6859	0.0818437	264.967	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
313	2653.7	932.866	2785.12	990.11	4601	112.536	53.8342	0.878157	0.98312	285.823	2015.03	638.825	0.317031	1316.55	1793.4	6259	0.917877	352.409	384.462	380.502	66.6058	0.337461	474.468	360.364	132.361	0.34786	276	491	198.109	-55.7605	3	773.369	0.168087	27.5726	11.7047	18.9448	7.17731	138	69	92	39.8372	50.5875	21.4967	24.7712	0.199181	124.365	138	153	314.246	10.7495	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	138	138	138	0	  DCIS 
314	2657.96	443.971	2991.49	815.892	4099	89.5387	59.2353	0.749891	0.969031	258.593	2282.98	626.52	0.274431	1076.61	2061.35	7429	0.892265	400.451	1058.55	1116.93	803.03	0.796703	1077.41	1154.35	406.637	0.364068	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	193.264	-45.83	104.7	0.392074	267.041	69	69	442.725	139.228	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
315	2693.96	339.391	3074.55	825.199	4860	150.996	42.081	0.960381	0.866619	379.179	1771.24	333.258	0.188149	614.285	1549.62	13050	0.937837	495.463	825.363	871.387	557.491	0.333333	876.597	872.202	372.146	0.427073	138	426	277.957	24.0873	2	1674.25	0.344495	36.2491	36.2491	36.2491	0	69	69	69	0	136.45	4.56986	44.517	0.211756	210.228	176	585	349.375	45.8781	2	1092.03	0.224697	44.455	44.455	44.455	0	91	85	88	4.24264	  Fib 
316	2694.5	191.649	3151.92	813	2801	76.5198	47.2228	0.78686	0.973245	209.196	3334.14	737.404	0.221168	1502.36	3112.51	6609	0.915628	364.066	915.103	927.949	614.053	0.132132	739.568	941.772	195.607	0.210795	138	208	399.819	145.95	2	1066.83	0.380874	14.8661	14.8661	14.8661	0	69	69	69	0	164.944	-16.9683	40.0379	0.167718	238.722	155	197	467.426	163.929	2	351.672	0.125552	11.9421	11.9421	11.9421	0	80	75	77.5	3.53553	  DCIS 
317	2711.48	102.293	3214.49	833.871	3009	86.4653	44.889	0.854679	0.970958	223.137	3032	761.87	0.251277	1381.29	2810.37	4943	0.942961	302.894	843.889	855.959	542.064	0.162362	710.727	872.084	218.672	0.25547	258	608	335.345	81.4758	2	637.223	0.211772	30.5	30.5	30.5	0	138	120	129	12.7279	145.138	-23.9207	47.0924	0.215116	218.916	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
318	2697.45	918.897	2830.32	1031.87	2941	94.2724	43.0072	0.889876	0.913354	251.439	2143.97	671.321	0.31312	1330.8	1922.34	4227	0.932907	295.137	408.81	395.992	82.0966	0.614504	422.758	384.715	128.11	0.323517	153	261	248.719	-5.15023	2	552.758	0.187949	18.3371	18.3371	18.3371	0	96	57	76.5	27.5772	48.6047	29.8774	31.1602	0.254614	122.382	77	78	333.104	29.607	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	77	77	77	0	  DCIS 
319	2720.56	815.762	2889.42	1045.61	1720	62.2453	37.8385	0.794019	0.907173	177.581	1177.19	275.863	0.234341	584.786	955.561	3165	0.972649	224.468	439.83	400.366	86.4701	0	0	0	98.6522	0.246405	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	54.1417	15.4838	22.6437	0.177015	127.919	85	85	252.235	-51.2616	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	85	85	85	0	  DCIS 
320	2723.42	990.921	2831.19	1007.91	3537	102.269	47.7388	0.884364	0.901376	270.108	1597.59	554.092	0.346831	902.008	1375.96	5379	0.929658	311.38	288.815	280.213	-33.6828	0.191336	320.679	276.629	41.1583	0.146882	118	162	206.466	-47.4031	2	1225.36	0.346442	11.1087	11.1087	11.1087	0	70	48	59	15.5563	6.01106	0.465427	7.57145	0.094894	79.7885	94	99	271.309	-32.1883	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	94	94	94	0	  DCIS 
321	2731.68	453.499	3052.3	889.169	4061	91.2116	57.7654	0.773896	0.958009	258.836	1745.77	496.096	0.28417	875.114	1524.14	6484	0.909142	362.534	594.812	589.407	275.511	0.567308	632.525	574.943	126.084	0.213916	138	367	340.957	87.0873	2	188.76	0.0464813	30.5287	30.5287	30.5287	0	69	69	69	0	111.036	16.1139	56.7122	0.306862	184.813	69	69	386.942	83.4452	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
322	2742.28	664.511	2967.8	981.493	4375	95.2791	60.7497	0.77037	0.961116	274.836	2713.82	684.464	0.252214	1207.41	2492.19	6060	0.949546	326.024	609.012	578.861	264.965	0.251656	614.092	575.991	101.817	0.175892	207	1133	295.048	41.1791	3	270.004	0.0617153	67.0522	23.5372	46.2034	19.5114	69	69	69	0	113.946	-1.27743	25.9123	0.138034	187.724	268	1089	374.716	71.2196	3	1751.74	0.400397	52.5633	17.7236	38.5023	16.4267	128	69	89.3333	33.5012	  DCIS 
323	2755.81	514.667	3045.09	931.775	1908	53.6023	46.5358	0.49627	0.955912	172.368	1475.66	355.31	0.24078	764.359	1254.03	2991	0.935565	233.882	732.28	747.014	433.118	0.219626	722.234	745.075	77.3895	0.103599	0	0	0	-253.869	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	154.362	17.8535	19.2529	0.0843909	228.14	69	69	357.362	53.8655	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
