rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
288	1897.21	968.585	2055.62	173.118	6378	99.2357	82.4627	0.556305	0.970629	320.434	1236.35	460.96	0.37284	833.168	1236.35	9026	0.961031	387.563	1136.03	1264.81	921.126	0	0	0	517.342	0.409026	105	106	152.638	26.9766	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	105	105	105	0	343.31	138.642	76.7737	0.182113	421.572	500	787	562.95	223.7	2	436.65	0.0684619	20.775	20.775	20.775	0	417	83	250	236.174	  Tumour 
289	1891	1650.44	2425.29	192.151	5124	89.2051	73.7834	0.562024	0.952239	280.066	1161.99	363.431	0.312765	746.276	1161.99	6143	0.87657	350.894	985.046	1184.84	841.15	0.429467	1326.31	1148.25	339.591	0.286614	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	353.542	113.53	61.139	0.14159	431.804	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
290	1919.37	1715.05	2488.96	168.834	4809	88.3036	78.708	0.453347	0.862756	312.35	851.61	217.475	0.255369	450.683	851.61	7879	0.893716	406.007	947.533	1111.45	767.765	0.279452	1460.36	1057.63	400.354	0.360208	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	237.532	6.42867	43.6767	0.138308	315.794	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
291	1916.16	1440.46	1905.73	119.708	1339	46.8801	36.6389	0.623847	0.975948	140.711	1042.01	426.44	0.409249	678.723	1042.01	2466	0.996364	185.255	611.98	617.884	274.197	0.139535	936.458	593.775	149.409	0.241808	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	84.2801	22.8169	17.7718	0.109337	162.542	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
292	1929.79	2786.61	2514.64	126.115	2596	64.9958	51.4453	0.611145	0.979623	194.51	1413.71	532.561	0.376711	1041.56	1413.71	4353	0.960291	263.823	903.623	804.244	460.556	0.247863	573.569	839.485	295.221	0.367079	102	104	147.843	22.1816	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	102	102	102	0	96.6917	-39.3157	60.5831	0.34628	174.954	132	215	289.265	-49.9845	2	162.348	0.0625379	15.0553	15.0553	15.0553	0	96	36	66	42.4264	  Lymph 
293	1959.46	273.958	1924.11	128.705	8774	142.471	79.4296	0.830168	0.960271	387.404	946.031	226.817	0.239756	507.215	946.031	23564	0.930758	686.968	1092.79	1295.48	951.788	0.298456	1493.76	1261.44	443.748	0.342537	115	117	186.887	61.2254	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	115	115	115	0	193.488	14.932	34.0103	0.125153	271.75	200	246	262.24	-77.0096	2	3874.52	0.441591	12.3638	12.3638	12.3638	0	102	98	100	2.82843	  Tumour 
294	1937.85	2744.03	2492.69	84.8764	1652	56.0409	38.6794	0.723619	0.931229	169.196	1095.5	303.988	0.277488	727.58	1095.5	2539	0.942815	216.995	589.077	706.612	362.925	0.590426	795.432	650.826	259.038	0.366591	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	53.6054	-6.44412	22.5778	0.171216	131.867	38	41	260.579	-78.6707	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	38	38	38	0	  Lymph 
295	1981.88	2194.72	2870.17	143.736	9209	119.251	99.2081	0.554885	0.980307	372.96	1464.78	572.726	0.390999	1046.48	1464.78	15942	0.96437	512.233	1084.76	1105.08	761.392	0	0	1105.82	389.384	0.352359	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	331.997	137.515	65.1385	0.158774	410.259	849	1423	702.584	363.335	1	0	0	 NaN 	 NaN 	 NaN 	0	697	152	424.5	385.373	  Tumour 
296	1971.89	3048.79	2723.82	284.875	5933	93.69	81.1921	0.498997	0.975021	296.149	1354.34	532.657	0.393295	948.428	1354.34	8576	0.965766	368.451	550.116	573.057	229.37	0.156627	510.808	578.706	142.581	0.248807	186	362	139.194	13.532	2	1395.61	0.235229	24.3916	24.3916	24.3916	0	99	87	93	8.48528	47.907	9.49203	16.9843	0.134616	126.169	118	119	420.314	81.0639	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	118	118	118	0	  DCIS 
297	1985.56	2674.11	3242.2	84.8764	8740	121.152	92.3847	0.646928	0.97741	367.345	1167.09	490.18	0.420003	745.544	1167.09	11626	0.955614	445.99	1045.74	1081.53	737.839	0.134021	1007.69	1082.26	372.392	0.344321	209	229	170.684	45.0227	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	209	209	209	0	212.772	75.654	32.7869	0.112657	291.034	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
298	2035.69	1622.98	2520.75	66.4831	9484	129.143	94.5205	0.681406	0.972219	390.919	1194.02	358.672	0.300391	768.452	1194.02	13714	0.903604	536.233	805.248	1081.73	738.042	0.257862	1382.98	1029.73	328.907	0.304056	365	2016	166.526	40.8645	3	2102.47	0.221686	60.7058	37.2817	49.1513	10.4784	147	107	121.667	22.0303	303.844	46.2684	41.1088	0.107585	382.106	1250	2532	568.37	229.121	4	2216.57	0.233717	71.0158	19.26	37.2399	15.6712	461	93	250	161.205	  Tumour 
299	2032.54	1270.9	2319	200.96	6630	109.464	77.4294	0.706864	0.985141	312.693	1767.64	446.25	0.252456	1013.09	1767.64	14718	0.935545	521.99	1088.88	1464.42	1120.73	0.0818966	1940	1445.31	522.556	0.356835	345	1019	199.099	73.437	3	798.884	0.120495	48.9065	18.551	34.3414	13.6086	129	104	115	12.7671	415.762	83.5625	61.4443	0.124375	494.024	962	1468	744.553	405.303	3	358.316	0.0540447	33.6292	16.5506	24.0315	7.81181	587	95	320.667	248.508	  Tumour 
300	2014.32	1904.61	2123.88	189.082	2283	80.898	36.9641	0.889506	0.952441	206.267	2067.27	605.422	0.29286	1313.12	2067.27	4763	0.869161	338.936	696.313	828.273	484.586	0.12	1006.78	820.904	239.612	0.289291	129	131	153.225	27.5633	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	129	129	129	0	88.7563	-32.9621	19.1454	0.114631	167.018	162	164	359.722	20.4726	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	162	162	162	0	  Other 
301	2031.91	167.542	2218.37	128.705	2864	95.0048	39.7468	0.908278	0.934726	235.238	1841.45	667.828	0.362665	1186.82	1841.45	5082	0.918987	310.551	626.795	609.303	265.616	0.209386	1106.66	556.274	261.858	0.429767	127	129	204.031	78.37	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	127	127	127	0	66.3137	28.6715	27.481	0.190081	144.576	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
302	2064.97	2355.11	3044.62	92.6121	10103	132.657	97.2752	0.679923	0.976418	397.203	1369	485.194	0.354414	925.031	1369	14595	0.954795	488.09	1103.4	1253.67	909.987	0.127021	1375	1240.86	488.652	0.389776	130	133	186.585	60.9231	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	130	130	130	0	274.834	66.1117	39.6938	0.112416	353.096	608	1341	451.03	111.78	4	1523.41	0.150788	45.1655	15.1278	29.4811	11.9233	195	114	152	43.5354	  Tumour 
303	2068.06	995.735	2037.68	173.118	3158	73.6872	55.4333	0.658845	0.949774	233.622	910.618	367.665	0.403753	537.801	910.618	5233	0.964431	283.581	605.44	696.467	352.779	0	0	0	287.978	0.413485	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	97.4507	8.35025	23.9253	0.136161	175.713	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
304	2148.6	1159.45	2365.91	182.016	14454	196.868	108.504	0.834405	0.809748	637.37	1616.69	425.534	0.263213	957.498	1616.69	20061	0.748601	827.127	998.029	1090.22	746.537	0.241848	1318.45	1056.65	354.878	0.325509	578	2690	172.865	47.2035	4	2550.6	0.176463	118.304	27.8892	69.8972	34.4605	168	112	144.5	23.5726	392.07	134.835	100.162	0.21296	470.332	1174	3486	587.302	248.052	4	6034.16	0.417473	74.7239	23.9048	46.0102	20.0746	608	111	293.5	232.337	  Tumour 
305	2093.41	1538.48	2097.28	102.343	2311	74.4295	40.0871	0.842567	0.948297	198.409	832.217	202.88	0.243783	440.477	832.217	14182	0.925537	554.517	1151.62	1487.36	1143.67	0.316222	1908.79	1392.6	623.411	0.41914	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	262.951	7.63793	38.5039	0.112844	341.213	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
306	2081.8	1671.47	2116.27	66.4831	1561	72.529	30.0233	0.9103	0.863385	180.024	1034.78	382.683	0.36982	451.368	1034.78	3601	0.874879	265.439	1165.52	1235.17	891.487	0.381743	1232.68	1248.36	530.36	0.429381	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	220.2	57.6343	74.1225	0.248348	298.463	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
307	2099.13	2794.46	3406.02	168.585	3956	98.7994	56.6008	0.819635	0.847109	282.35	1309.02	503.855	0.38491	891.075	1309.02	5390	0.837347	342.593	1413.77	1596.32	1252.64	0.274834	1617.47	1587.64	648.328	0.406138	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	134.297	-18.2408	42.04	0.19778	212.559	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
308	2104.02	2270.93	2360.83	92.6121	1994	61.365	42.9007	0.715017	0.96282	181.238	1133.17	480.175	0.423745	715.262	1133.17	3435	0.943681	243.095	1263.84	1168.49	824.806	0.258065	1367.88	1143.19	359.237	0.307436	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	202.894	16.4306	47.075	0.167434	281.156	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
309	2103.58	1459.46	2094.37	167.598	1361	49.2844	35.9176	0.684746	0.949756	149.782	670.344	120.198	0.179308	332.015	670.344	10604	0.938075	443.688	1244.92	1530.55	1186.86	0.31565	2017.48	1430.91	540.229	0.352964	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	219.12	40.497	25.0467	0.084224	297.382	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
310	2125.04	653.151	2144.64	354.667	4939	106.964	60.6613	0.823636	0.964272	294.007	1256.89	464.865	0.369852	725.832	1256.89	15338	0.942427	526.333	1283.95	1624.72	1281.03	0	0	0	639.875	0.393837	293	863	168.345	42.6832	2	2590.24	0.524447	45.9849	45.9849	45.9849	0	170	123	146.5	33.234	365.202	110.74	77.8323	0.17551	443.464	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
311	2131.09	926.637	2106.2	225.249	2382	57.8152	53.041	0.397915	0.981054	186.51	1323.43	600.156	0.453485	985.048	1323.43	3165	0.95822	223.681	1137.5	945.975	602.288	0	0	0	349.398	0.369353	157	163	146.21	20.5487	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	157	157	157	0	126.095	29.0802	46.6693	0.228372	204.357	247	353	388.83	49.5803	2	202.289	0.0849238	16.9173	16.9173	16.9173	0	135	112	123.5	16.2635	  Other 
312	2163.99	2792.39	3444.04	231.041	5632	89.3991	82.3263	0.389834	0.975238	290.492	1518.78	550.113	0.362208	1114.09	1518.78	7956	0.93567	382.978	1614.5	1633.55	1289.86	0.299703	1541.89	1651.41	409.456	0.250655	270	391	162.096	36.4348	2	607.704	0.107902	16.8368	16.8368	16.8368	0	164	106	135	41.0122	184.625	-29.636	30.3971	0.115628	262.887	193	289	358.269	19.0198	2	950.617	0.168788	17.3988	17.3988	17.3988	0	106	87	96.5	13.435	  Tumour 
313	2205.73	2141.9	2393.6	148.489	2937	68.2196	55.9584	0.571979	0.959804	215.48	1386.54	597.518	0.430941	747.829	1386.54	4741	0.952773	276.752	1027.4	903.345	559.658	0	0	0	229.455	0.254006	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	142.025	19.9575	42.9677	0.195053	220.287	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
314	2224.41	1341.97	2519.58	113.296	6551	105.092	81.5656	0.630571	0.965512	321.865	1158.78	365.02	0.315002	740.889	1158.78	13558	0.9384	484.233	896.57	1232.56	888.87	0.345882	1829.66	1102.51	402.901	0.326882	169	174	176.414	50.7527	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	169	169	169	0	336.828	88.9635	58.3534	0.14058	415.09	434	803	473.85	134.601	2	1086.37	0.165832	33.1744	33.1744	33.1744	0	320	114	217	145.664	  Tumour 
315	2246.5	2284.84	3117.64	125.591	8515	125.304	98.1514	0.621634	0.861929	411.446	1362.74	473.32	0.34733	921.738	1362.74	13225	0.871442	536.759	1221.93	1514.82	1171.14	0.346154	1916.72	1413.72	429.614	0.283607	105	105	192.429	66.767	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	105	105	105	0	341.094	90.2811	57.1322	0.136238	419.356	627	1254	777.257	438.007	2	931.03	0.10934	43.3368	43.3368	43.3368	0	458	169	313.5	204.354	  Tumour 
316	2238.91	1140.94	2438.39	99.0051	3839	72.4978	68.275	0.336303	0.971653	239.279	2330.12	829.675	0.356066	1395	2330.12	6264	0.894602	359.563	940.636	1077.93	734.246	0.468153	1133.8	1059.44	305.332	0.283257	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	186.137	11.5626	56.0525	0.212	264.399	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
317	2288.45	2377.77	3213.35	211.002	10746	138.98	99.5191	0.698029	0.973634	410.617	1167.82	320.457	0.274406	744.45	1167.82	20330	0.912027	631.345	1186.74	1566.57	1222.88	0.287744	1877.67	1522.79	399.181	0.254812	317	2067	185.991	60.329	3	1079.15	0.100424	113.977	49.7846	76.5917	29.8545	125	72	105.667	29.2632	314.226	61.8316	52.9327	0.134865	392.488	536	1099	467.409	128.159	3	1334.26	0.124163	52.7832	19.9494	35.2562	14.7841	214	112	178.667	57.7697	  Tumour 
318	2294.01	1562.1	2695.04	183.565	8637	125.327	88.7299	0.706225	0.951526	386.777	1176.91	343.482	0.291852	701.011	1176.91	11344	0.883558	485.505	1226.25	1645.4	1301.71	0.693023	1974.01	1460.2	465.598	0.282969	93	98	131.581	5.91911	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	93	93	93	0	412.344	104.428	61.829	0.126026	490.606	653	1196	520.326	181.077	3	2509.93	0.290602	35.5873	19.7273	25.8705	7.61385	305	138	217.667	83.7636	  Tumour 
319	2272.48	2776.65	3499.93	148.678	4049	77.0537	67.6599	0.478501	0.980862	244.208	1498.69	583.054	0.389042	1148.02	1498.69	8496	0.902294	416.534	1305.9	1267.27	923.581	0.0491803	1276.39	1276.8	579.228	0.457068	196	384	130.281	4.61908	2	243.519	0.0601429	24.6649	24.6649	24.6649	0	100	96	98	2.82843	118.458	-5.25381	54.1618	0.275324	196.72	215	390	289.06	-50.1892	2	1051.73	0.25975	24.4808	24.4808	24.4808	0	113	102	107.5	7.77817	  Tumour 
320	2293.67	1459.22	2639.68	85	8555	129.323	85.6641	0.749145	0.962967	370.392	1147.54	260.453	0.226967	679.777	1147.54	12138	0.911946	489.505	1263.01	1732.45	1388.77	0.771889	1754.22	1717.89	488.551	0.281999	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	359.84	41.6554	55.6949	0.127128	438.102	582	1010	629.545	290.295	2	3914.12	0.457524	43.0133	43.0133	43.0133	0	489	93	291	280.014	  Tumour 
321	2288.57	2166.8	2479.44	125.591	4865	91.1242	68.307	0.661888	0.98263	268.007	1908.64	555.929	0.29127	1209.31	1908.64	5328	0.985025	277.563	697.513	777.828	434.14	0	0	0	93.2847	0.11993	220	456	180.064	54.4021	2	1208.35	0.248376	28.0523	28.0523	28.0523	0	114	106	110	5.65685	111.608	-12.6634	34.8889	0.183751	189.87	91	92	376.143	36.8932	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	91	91	91	0	  Other 
322	2291.22	3005.23	2930.9	228.79	1492	52.1904	36.6367	0.712195	0.975801	147.196	909.592	303.042	0.333162	537.665	909.592	2717	0.983707	200.468	953.355	916.204	572.517	0	0	0	280.262	0.305895	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	129.512	29.3354	26.3019	0.126589	207.774	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
323	2325.46	1664.78	2778.51	243.074	6299	97.8219	82.7856	0.532724	0.983297	302.35	1578.32	477.108	0.302288	763.563	1578.32	12815	0.953852	473.304	1160.58	1680.44	1336.75	0.480583	1998.8	1570.8	610.581	0.363347	167	353	182.299	56.6379	2	2788.21	0.442643	19.1099	19.1099	19.1099	0	104	63	83.5	28.9914	334.238	11.4221	31.8781	0.0772803	412.5	138	189	957.906	618.656	2	1264.67	0.200774	12.3693	12.3693	12.3693	0	69	69	69	0	  Tumour 
324	2318.7	937.158	2292.48	76.922	1975	64.0198	41.6448	0.759506	0.923329	187.581	814.323	174.974	0.214871	309.951	814.323	13517	0.9517	472.316	1186.34	1325.12	981.436	0.263158	1604.63	1279.9	457.997	0.345626	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	191.391	28.7577	40.2977	0.149443	269.653	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
325	2339.69	1011.3	2477.78	48.7545	2601	92.4146	37.2615	0.915112	0.959779	233.782	2543.78	877.82	0.345085	1305.08	2543.78	4101	0.892104	300.167	882.079	970.489	626.802	0.496324	1277.2	878.923	415.702	0.428343	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	93.2343	-33.6699	26.3288	0.153524	171.496	213	231	502.038	162.788	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	213	213	213	0	  Tumour 
326	2329.62	1381.87	2308.36	67.1193	1689	55.1758	40.299	0.683046	0.954237	164.752	1099.86	305.098	0.277396	631.495	1099.86	2504	0.882311	222.51	1483.78	1576.54	1232.85	1.02041	1558.56	1606.89	479.967	0.304444	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	278.756	-16.1387	33.7213	0.0944527	357.018	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
327	2330.38	1179.94	2295.46	87.367	1524	58.1007	34.2205	0.808144	0.924196	164.368	978.992	317.427	0.324238	468.284	978.992	2830	0.869966	244.066	1330.99	1228.69	884.998	0.464789	1474.01	1163.14	417.153	0.339512	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	316.569	91.9084	68.615	0.173783	394.831	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
328	2357.78	1320.98	2626.31	67.1193	9034	128.53	90.5727	0.709524	0.97025	382.291	1553.95	518.807	0.333863	1030.75	1553.95	12175	0.808916	572.333	961.324	1210.91	867.226	0.608527	1435.63	1100.24	401.488	0.331558	250	899	168.632	42.9705	2	908.977	0.100617	63.3628	63.3628	63.3628	0	149	101	125	33.9411	336.553	98.2082	57.605	0.138869	414.815	787	998	618.724	279.475	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	787	787	787	0	  Tumour 
329	2329.65	1242.28	2297.54	83.8153	1092	43.6633	32.4008	0.670333	0.953712	129.397	1184.48	352.114	0.297272	730.171	1184.48	1734	0.88605	178.711	1026.11	1129.51	785.819	0.721519	1241.37	1053.69	308.181	0.272846	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	181.565	-3.08315	33.1964	0.127763	259.827	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
330	2380.66	1860.48	2938.7	320.489	10627	153.124	88.7918	0.814711	0.982526	415.73	1333.25	490.346	0.367784	903.636	1333.25	22787	0.968629	609.446	1047.41	1534.34	1190.65	0	0	0	605.702	0.394764	349	2582	165.679	40.0175	3	1273.17	0.119805	70.6667	44.4937	58.8414	11.8669	132	102	116.333	15.0444	303.114	42.2692	54.7297	0.143506	381.376	1131	2072	629.889	290.639	3	2443.23	0.229908	33.3925	29.2413	31.7956	1.99908	572	109	377	239.977	  Tumour 
331	2364.88	2660.93	2785.79	148.678	3696	80.35	58.9496	0.679517	0.977778	233.723	1195.1	500.208	0.418547	863.539	1195.1	5588	0.976582	291.196	650.59	606.067	262.38	0	0	0	104.829	0.172966	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	82.3407	6.6157	31.7494	0.197689	160.603	113	116	301.673	-37.5771	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	113	113	113	0	  Other 
332	2375.05	1243.84	2342.58	78.8543	2460	63.5655	51.5504	0.585072	0.867419	217.338	1402.38	461.908	0.329376	820.672	1402.38	4182	0.87968	289.622	1190.06	1387.11	1043.42	0.771654	1611.4	1238.28	583.292	0.420509	117	120	174.111	48.4496	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	117	117	117	0	224.451	-30.455	50.0501	0.165339	302.713	556	800	494.468	155.218	2	61.8744	0.0251522	13.3581	13.3581	13.3581	0	420	136	278	200.818	  Other 
333	2399.84	1484.15	2743.3	123.709	13484	148.685	116.131	0.624461	0.974559	461.931	1497.04	458.104	0.306006	938.755	1497.04	21815	0.940869	638.416	982.77	1554	1210.32	0.748239	1676.79	1480.87	538.02	0.346215	253	695	178.921	53.2594	2	3368.66	0.249826	42.1262	42.1262	42.1262	0	130	123	126.5	4.94975	275.268	5.56968	30.7459	0.0869683	353.53	669	1820	524.883	185.634	3	2998.1	0.222345	57.0616	24.2667	41.2261	14.6921	249	187	223	32.187	  Tumour 
334	2416.61	1171.72	2612.55	83.3547	7207	110.139	84.5377	0.640986	0.975369	330.09	2451.71	510.914	0.208391	1441.28	2451.71	10264	0.951604	413.22	1241.67	1571.4	1227.71	0.322404	1986.12	1485.05	716.601	0.456028	99	103	170.626	44.9647	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	99	99	99	0	473.505	148.349	90.9574	0.164847	551.767	762	988	948.961	609.711	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	762	762	762	0	  Tumour 
335	2383.94	990.164	2353.41	48.7545	1040	46.516	29.0577	0.780878	0.971963	124.225	1972.43	636.449	0.322672	998.502	1972.43	2337	0.940064	198.61	986.313	1030.67	686.987	0.56	1364.97	898.968	683.93	0.663576	137	143	155.934	30.2728	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	137	137	137	0	108.098	17.222	31.4407	0.16871	186.36	164	166	374.86	35.6101	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	164	164	164	0	  Other 
336	2380	700.911	2384.64	312.57	528	70.937	11.6086	0.986519	0.75321	149.196	1357.95	474.153	0.349167	806.844	1357.95	1857	0.945519	193.439	409.259	396.657	52.9696	0	0	0	42.3941	0.106879	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	5.34778	2.11608	10.0869	0.120642	83.6098	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
337	2402.54	1641.76	2830.09	270.054	6051	121.236	65.2558	0.842784	0.942523	326.877	1617.22	711.326	0.439844	1087.07	1617.22	8400	0.861892	430.191	1165.98	1470.96	1127.27	0.767196	1669.65	1339.68	858.023	0.58331	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	187.077	9.37108	42.2829	0.159354	265.339	142	149	454.514	115.264	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	142	142	142	0	  Tumour 
338	2399.41	275.668	2514.89	440.005	1622	48.0997	43.3904	0.431541	0.973589	154.225	1824.51	727.399	0.398682	961.572	1824.51	2733	0.978168	200.468	578.554	518	174.313	0	0	0	72.6778	0.140305	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	38.8495	28.0317	19.8187	0.169229	117.112	134	149	405.231	65.9817	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	134	134	134	0	  Other 
